Unnamed Column,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
1373,100 Block TERRACE HEIGHTS ST,17JC0734,EUREKA,,,06/19/2017 10:07:33 AM,Tuesday,21,06/13/2017 09:06:16 PM,Description: Citizen Assist,810159182,CITIZEN ASSIST,39.9588,"{'type': 'Point', 'coordinates': [-112.109, 39.9588]}",-112.109,Community Policing,UT,06/26/2017 10:06:11 AM,
1374,100 Block LEADVILLE RW,17JC0738,EUREKA,,,06/17/2017 10:05:23 AM,Wednesday,20,06/14/2017 08:06:58 PM,Description: Citizen Assist,809972215,CITIZEN ASSIST,39.9557,"{'type': 'Point', 'coordinates': [-112.118, 39.9557]}",-112.118,Community Policing,UT,06/27/2017 10:07:48 AM,
1375,1000 Block SR54,17JC0740,JUAB CO MON GR,,,06/18/2017 10:05:22 AM,Thursday,3,06/15/2017 03:06:39 AM,Description: Traffic Accident-Non Reportabl,810045272,TRAFFIC ACCIDENT-NON REPORTABL,39.8214,"{'type': 'Point', 'coordinates': [-111.834, 39.8214]}",-111.834,Traffic,UT,06/28/2017 10:06:25 AM,
1376,3000 Block KNIGHT DR,17JC0743,JUAB CO EUR GR,,,06/18/2017 10:05:22 AM,Thursday,9,06/15/2017 09:06:36 AM,Description: Citizen Assist,810045275,CITIZEN ASSIST,39.9417,"{'type': 'Point', 'coordinates': [-112.192, 39.9417]}",-112.192,Community Policing,UT,06/28/2017 10:06:25 AM,
1377,300 Block MAIN ST,17JC0747,EUREKA,,,06/19/2017 10:07:33 AM,Friday,13,06/16/2017 01:06:28 PM,Description: Citizen Assist,810159184,CITIZEN ASSIST,39.9539,"{'type': 'Point', 'coordinates': [-112.122, 39.9539]}",-112.122,Community Policing,UT,06/29/2017 10:06:23 AM,
1378,1 Block BURRASTON RD,17JC0755,JUAB CO MON GR,,,06/20/2017 10:05:19 AM,Saturday,22,06/17/2017 10:06:29 PM,Description: Citizen Assist,810241687,CITIZEN ASSIST,39.7938,"{'type': 'Point', 'coordinates': [-111.855, 39.7938]}",-111.855,Community Policing,UT,06/30/2017 10:06:21 AM,
1379,100 Block E 100 SOUTH ST,17JC0762,LEVAN,,,06/21/2017 10:05:11 AM,Sunday,21,06/18/2017 09:06:50 PM,Description: Citizen Assist,810347880,CITIZEN ASSIST,39.556,"{'type': 'Point', 'coordinates': [-111.86, 39.556]}",-111.86,Community Policing,UT,07/01/2017 10:06:27 AM,
1380,100 Block W 300 SOUTH ST,17JC0763,MONA,,,06/22/2017 10:05:13 AM,Sunday,21,06/18/2017 09:06:57 PM,Description: Citizen Assist,810444166,CITIZEN ASSIST,39.8118,"{'type': 'Point', 'coordinates': [-111.857, 39.8118]}",-111.857,Community Policing,UT,07/01/2017 10:06:27 AM,
1381,200 Block W 100 NORTH ST,17JC0764,LEVAN,,,06/22/2017 10:05:13 AM,Monday,21,06/19/2017 09:06:14 PM,Description: Citizen Assist,810444167,CITIZEN ASSIST,39.5588,"{'type': 'Point', 'coordinates': [-111.868, 39.5588]}",-111.868,Community Policing,UT,07/02/2017 10:06:29 AM,
1382,200 Block S 100 EAST ST,17JC0808,MONA,,,06/30/2017 10:06:19 AM,Tuesday,9,06/27/2017 09:06:14 AM,Description: Animal Problem,811128556,ANIMAL PROBLEM,39.8122,"{'type': 'Point', 'coordinates': [-111.853, 39.8122]}",-111.853,Community Policing,UT,07/10/2017 10:06:37 AM,
1383,1 Block W 600 SOUTH ST,17JC0815,MONA,,,07/06/2017 10:06:29 AM,Wednesday,13,06/28/2017 01:06:37 PM,Description: Citizen Assist,811625233,CITIZEN ASSIST,39.8076,"{'type': 'Point', 'coordinates': [-111.856, 39.8076]}",-111.856,Community Policing,UT,07/11/2017 10:06:34 AM,
1384,1 Block W 850 SOUTH ST,17JC0816,MONA,,,07/06/2017 10:06:29 AM,Wednesday,14,06/28/2017 02:06:46 PM,Description: Citizen Assist,811625231,CITIZEN ASSIST,39.8044,"{'type': 'Point', 'coordinates': [-111.855, 39.8044]}",-111.855,Community Policing,UT,07/11/2017 10:06:34 AM,
1385,200 Block MAIN ST,17JC0822,MONA,,,07/04/2017 10:06:26 AM,Thursday,20,06/29/2017 08:06:39 PM,Description: Citizen Assist,811424710,CITIZEN ASSIST,39.8126,"{'type': 'Point', 'coordinates': [-111.855, 39.8126]}",-111.855,Community Policing,UT,07/12/2017 10:06:29 AM,
1386,215900 Block I15 SB,17JC0825,JUAB CO NEP GR,,,07/03/2017 10:06:36 AM,Friday,8,06/30/2017 08:06:59 AM,Description: Citizen Assist,811347377,CITIZEN ASSIST,39.6069,"{'type': 'Point', 'coordinates': [-111.911, 39.6069]}",-111.911,Community Policing,UT,07/13/2017 10:07:42 AM,
1387,BAKER HOT SPRINGS,17JC0828,JUAB CO NEP GR,,,07/03/2017 10:06:36 AM,Friday,20,06/30/2017 08:06:19 PM,Description: Citizen Assist,811347374,CITIZEN ASSIST,39.5983,"{'type': 'Point', 'coordinates': [-112.736, 39.5983]}",-112.736,Community Policing,UT,07/13/2017 10:07:42 AM,
1388,300 Block E 200 SOUTH ST,17JC0832,LEVAN,,,07/05/2017 10:06:28 AM,Sunday,1,07/02/2017 01:07:22 AM,Description: Traffic Offense,811493490,TRAFFIC OFFENSE,39.5545,"{'type': 'Point', 'coordinates': [-111.858, 39.5545]}",-111.858,Traffic,UT,07/15/2017 10:06:15 AM,
1389,BURRASTON PONDS LEFT,17JC0839,JUAB CO MON GR,,,07/06/2017 10:06:29 AM,Monday,17,07/03/2017 05:07:37 PM,Description: Citizen Assist,811625235,CITIZEN ASSIST,39.7946,"{'type': 'Point', 'coordinates': [-111.863, 39.7946]}",-111.863,Community Policing,UT,07/16/2017 10:06:18 AM,
1390,1 Block W 540 NORTH ST,17JC0842,MONA,,,07/07/2017 10:06:25 AM,Tuesday,18,07/04/2017 06:07:53 PM,Description: Traffic Offense,811761976,TRAFFIC OFFENSE,39.8242,"{'type': 'Point', 'coordinates': [-111.856, 39.8242]}",-111.856,Traffic,UT,07/17/2017 10:06:27 AM,
1391,300 Block BECK ST,17JC0883,EUREKA,,,07/21/2017 10:06:24 AM,Wednesday,10,07/12/2017 10:07:28 AM,Description: Citizen Assist,813079680,CITIZEN ASSIST,39.9494,"{'type': 'Point', 'coordinates': [-112.115, 39.9494]}",-112.115,Community Policing,UT,07/25/2017 10:06:21 AM,
1392,1 Block W 500 SOUTH ST,17JC0906,MONA,,,07/20/2017 10:06:23 AM,Monday,4,07/17/2017 04:07:51 AM,Description: Citizen Assist,812999129,CITIZEN ASSIST,39.8091,"{'type': 'Point', 'coordinates': [-111.856, 39.8091]}",-111.856,Community Policing,UT,07/30/2017 10:06:29 AM,
1393,400 Block SHEEP LANE RD,17JC0908,NEPHI,,,07/20/2017 10:06:23 AM,Monday,8,07/17/2017 08:07:06 AM,Description: Citizen Assist,812999126,CITIZEN ASSIST,39.6753,"{'type': 'Point', 'coordinates': [-111.843, 39.6753]}",-111.843,Community Policing,UT,07/30/2017 10:06:31 AM,
1394,200 Block W 100 SOUTH ST,17JC0913,LEVAN,,,07/22/2017 10:06:27 AM,Tuesday,16,07/18/2017 04:07:26 PM,Description: Citizen Assist,813173439,CITIZEN ASSIST,39.556,"{'type': 'Point', 'coordinates': [-111.869, 39.556]}",-111.869,Community Policing,UT,07/31/2017 10:06:46 AM,
1395,1 Block N 400 EAST ST,17JC0918,LEVAN,,,07/22/2017 10:06:27 AM,Wednesday,12,07/19/2017 12:07:26 PM,Description: Citizen Assist,813173440,CITIZEN ASSIST,39.5588,"{'type': 'Point', 'coordinates': [-111.856, 39.5588]}",-111.856,Community Policing,UT,08/01/2017 10:06:38 AM,
1396,200 Block BERNINI DR,17JC0940,EUREKA,,,07/25/2017 10:06:21 AM,Saturday,13,07/22/2017 01:07:33 PM,Description: Animal Problem,813434310,ANIMAL PROBLEM,39.956,"{'type': 'Point', 'coordinates': [-112.12, 39.956]}",-112.12,Community Policing,UT,08/04/2017 01:50:26 PM,
1397,400 Block CENTER ST,17JC0954,NEPHI,,,07/28/2017 10:06:22 AM,Tuesday,13,07/25/2017 01:07:48 PM,Description: Criminal Mischief,813743012,CRIMINAL MISCHIEF,39.7085,"{'type': 'Point', 'coordinates': [-111.829, 39.7085]}",-111.829,Other,UT,08/07/2017 01:51:09 PM,
1398,1 Block N 100 EAST ST,17JC0957,MONA,,,07/28/2017 10:06:22 AM,Tuesday,17,07/25/2017 05:07:20 PM,Description: Citizen Dispute,813743013,CITIZEN DISPUTE,39.8175,"{'type': 'Point', 'coordinates': [-111.853, 39.8175]}",-111.853,Community Policing,UT,08/07/2017 01:51:09 PM,
1399,3000 Block SR78,17JC0973,JUAB CO LEV GR,,,08/01/2017 10:06:09 AM,Saturday,10,07/29/2017 10:07:50 AM,Description: Traffic Offense,814091637,TRAFFIC OFFENSE,39.5128,"{'type': 'Point', 'coordinates': [-111.946, 39.5128]}",-111.946,Traffic,UT,08/11/2017 01:50:20 PM,
1400,1 Block E 400 SOUTH ST,17JC0977,NEPHI,,,08/04/2017 10:06:27 AM,Sunday,12,07/30/2017 12:07:25 PM,Description: Traffic Offense,814469045,TRAFFIC OFFENSE,39.7026,"{'type': 'Point', 'coordinates': [-111.835, 39.7026]}",-111.835,Traffic,UT,08/29/2017 03:22:10 PM,
1401,100 Block MAIN ST,17JC0998,LEVAN,,,08/07/2017 10:06:11 AM,Friday,12,08/04/2017 12:08:35 PM,Description: Citizen Assist,814735790,CITIZEN ASSIST,39.5553,"{'type': 'Point', 'coordinates': [-111.864, 39.5553]}",-111.864,Community Policing,UT,08/29/2017 03:22:06 PM,
1402,128900 Block US6,17JC1022,JUAB CO EUR GR,,,08/10/2017 10:06:20 AM,Monday,23,08/07/2017 11:08:52 PM,Description: Citizen Assist,815015383,CITIZEN ASSIST,39.8084,"{'type': 'Point', 'coordinates': [-112.144, 39.8084]}",-112.144,Community Policing,UT,08/29/2017 03:22:11 PM,
1403,1 Block MAIN ST,17JC1046,MONA,,,08/19/2017 10:06:34 AM,Saturday,2,08/12/2017 02:08:46 AM,Description: Citizen Assist,815775399,CITIZEN ASSIST,39.816,"{'type': 'Point', 'coordinates': [-111.855, 39.816]}",-111.855,Community Policing,UT,08/29/2017 03:22:07 PM,
1404,BURRASTON PONDS,17JC1060,JUAB CO MON GR,,,08/17/2017 10:06:37 AM,Monday,14,08/14/2017 02:08:11 PM,Description: Traffic Offense,815609730,TRAFFIC OFFENSE,39.7936,"{'type': 'Point', 'coordinates': [-111.86, 39.7936]}",-111.86,Traffic,UT,08/29/2017 03:22:10 PM,
1405,PONY EXPRESS,17JC1096,JUAB CO WES GR,,,08/22/2017 10:06:21 AM,Saturday,22,08/19/2017 10:08:40 PM,Description: Traffic Accident-Injury,816038225,TRAFFIC ACCIDENT-INJURY,39.8271,"{'type': 'Point', 'coordinates': [-113.375, 39.8271]}",-113.375,Traffic,UT,09/01/2017 10:07:13 AM,
1406,200 Block N 200 EAST ST,17JC1097,MONA,,,08/23/2017 10:06:28 AM,Sunday,9,08/20/2017 09:08:32 AM,Description: Criminal Mischief,816345970,CRIMINAL MISCHIEF,39.8203,"{'type': 'Point', 'coordinates': [-111.851, 39.8203]}",-111.851,Other,UT,09/02/2017 10:06:31 AM,
1407,35900 Block SR132,17JC1107,JUAB CO NEP GR,,,08/24/2017 10:06:48 AM,Monday,18,08/21/2017 06:08:54 PM,Description: Animal Problem,816430206,ANIMAL PROBLEM,39.7141,"{'type': 'Point', 'coordinates': [-111.785, 39.7141]}",-111.785,Community Policing,UT,09/03/2017 10:06:34 AM,
1408,233000 Block I15 SB,17JC1111,JUAB CO MON GR,,,08/25/2017 10:06:35 AM,Tuesday,5,08/22/2017 05:08:04 AM,Description: Citizen Assist,816523157,CITIZEN ASSIST,39.819,"{'type': 'Point', 'coordinates': [-111.834, 39.819]}",-111.834,Community Policing,UT,09/04/2017 10:06:45 AM,
1409,1 Block E 200 SOUTH ST,17JC1112,NEPHI,,,08/25/2017 10:06:35 AM,Tuesday,12,08/22/2017 12:08:02 PM,Description: Traffic Offense,816523156,TRAFFIC OFFENSE,39.7056,"{'type': 'Point', 'coordinates': [-111.835, 39.7056]}",-111.835,Traffic,UT,09/04/2017 10:06:45 AM,
1410,200 Block MAIN ST,17JC1122,LEVAN,,,08/29/2017 03:17:33 PM,Friday,11,08/25/2017 11:08:02 AM,Description: Animal Problem,816883645,ANIMAL PROBLEM,39.5545,"{'type': 'Point', 'coordinates': [-111.864, 39.5545]}",-111.864,Community Policing,UT,09/07/2017 10:06:22 AM,
1411,230900 Block I15 NB,17JC1150,JUAB CO MON GR,,,09/06/2017 10:06:31 AM,Friday,1,09/01/2017 01:09:50 AM,Description: Citizen Assist,817737067,CITIZEN ASSIST,39.7895,"{'type': 'Point', 'coordinates': [-111.837, 39.7895]}",-111.837,Community Policing,UT,09/14/2017 10:06:28 AM,
1412,200 Block LEADVILLE RW,17JC1151,EUREKA,,,09/04/2017 10:06:30 AM,Friday,2,09/01/2017 02:09:49 AM,Description: Citizen Assist,817599550,CITIZEN ASSIST,39.9578,"{'type': 'Point', 'coordinates': [-112.109, 39.9578]}",-112.109,Community Policing,UT,09/14/2017 10:06:25 AM,
1413,400 Block SHEEP LANE RD,17JC1167,NEPHI,,,09/05/2017 10:06:19 AM,Saturday,21,09/02/2017 09:09:13 PM,Description: Citizen Dispute,817660526,CITIZEN DISPUTE,39.6753,"{'type': 'Point', 'coordinates': [-111.843, 39.6753]}",-111.843,Community Policing,UT,09/15/2017 10:06:23 AM,
1414,LITTLE SAHARA MAIN RD,17JC1175,LITTLE SAHARA,,,09/11/2017 10:06:08 AM,Sunday,17,09/03/2017 05:09:52 PM,Description: Traffic Offense,818175340,TRAFFIC OFFENSE,39.6823,"{'type': 'Point', 'coordinates': [-112.344, 39.6823]}",-112.344,Traffic,UT,09/16/2017 10:07:36 AM,
1415,200 Block W 100 NORTH ST,17JC1178,LEVAN,,,09/06/2017 10:06:31 AM,Sunday,20,09/03/2017 08:09:23 PM,Description: Criminal Mischief,817737070,CRIMINAL MISCHIEF,39.5588,"{'type': 'Point', 'coordinates': [-111.868, 39.5588]}",-111.868,Other,UT,09/16/2017 10:07:35 AM,
1416,CHICKEN CREEK,17JC1182,JUAB CO LEV GR,,,09/12/2017 10:06:23 AM,Monday,22,09/04/2017 10:09:49 PM,Description: Citizen Assist,818247938,CITIZEN ASSIST,39.5084,"{'type': 'Point', 'coordinates': [-111.731, 39.5084]}",-111.731,Community Policing,UT,09/17/2017 10:06:43 AM,
1417,1 Block MAIN ST,17JC1189,LEVAN,,,09/11/2017 10:06:08 AM,Wednesday,13,09/06/2017 01:09:38 PM,Description: Traffic Accident-Non Reportabl,818175339,TRAFFIC ACCIDENT-NON REPORTABL,39.5587,"{'type': 'Point', 'coordinates': [-111.864, 39.5587]}",-111.864,Traffic,UT,09/19/2017 10:06:23 AM,
1418,100 Block CENTER ST,17JC1200,MONA,,,09/12/2017 10:06:23 AM,Friday,19,09/08/2017 07:09:01 PM,Description: Citizen Assist,818247940,CITIZEN ASSIST,39.8162,"{'type': 'Point', 'coordinates': [-111.852, 39.8162]}",-111.852,Community Policing,UT,09/21/2017 10:06:19 AM,
1419,2000 Block MAIN ST,17JC1201,NEPHI,,,09/12/2017 10:06:23 AM,Saturday,6,09/09/2017 06:09:21 AM,Description: Traffic Offense,818247939,TRAFFIC OFFENSE,39.6801,"{'type': 'Point', 'coordinates': [-111.84, 39.6801]}",-111.84,Traffic,UT,09/22/2017 10:06:28 AM,
1420,100 Block W 100 SOUTH ST,17JC1202,MONA,,,09/12/2017 10:06:23 AM,Saturday,18,09/09/2017 06:09:42 PM,Description: Criminal Mischief,818247941,CRIMINAL MISCHIEF,39.8147,"{'type': 'Point', 'coordinates': [-111.859, 39.8147]}",-111.859,Other,UT,09/22/2017 10:06:24 AM,
1421,800 Block S 200 WEST ST,17JC1208,MONA,,,09/17/2017 10:06:42 AM,Monday,15,09/11/2017 03:09:49 PM,Description: Animal Problem,818803960,ANIMAL PROBLEM,39.8039,"{'type': 'Point', 'coordinates': [-111.859, 39.8039]}",-111.859,Community Policing,UT,09/24/2017 10:07:02 AM,
1422,100 Block N 500 EAST ST,17JC1210,LEVAN,,,09/20/2017 10:06:22 AM,Monday,23,09/11/2017 11:09:39 PM,Description: Citizen Assist,819765581,CITIZEN ASSIST,39.5592,"{'type': 'Point', 'coordinates': [-111.854, 39.5592]}",-111.854,Community Policing,UT,09/24/2017 10:07:02 AM,
1423,200 Block S 400 EAST ST,17JC1215,LEVAN,,,09/23/2017 10:06:29 AM,Tuesday,13,09/12/2017 01:09:27 PM,Description: Citizen Assist,820007998,CITIZEN ASSIST,39.5543,"{'type': 'Point', 'coordinates': [-111.856, 39.5543]}",-111.856,Community Policing,UT,09/25/2017 10:07:17 AM,
1424,200 Block W 100 NORTH ST,17JC1232,LEVAN,,,09/21/2017 10:06:19 AM,Monday,1,09/18/2017 01:09:14 AM,Description: Criminal Mischief,819848013,CRIMINAL MISCHIEF,39.5588,"{'type': 'Point', 'coordinates': [-111.868, 39.5588]}",-111.868,Other,UT,10/01/2017 10:06:30 AM,
1425,1 Block MAIN ST,17JC1238,LEVAN,,,09/22/2017 10:06:24 AM,Tuesday,13,09/19/2017 01:09:37 PM,Description: Citizen Assist,819927945,CITIZEN ASSIST,39.5577,"{'type': 'Point', 'coordinates': [-111.864, 39.5577]}",-111.864,Community Policing,UT,10/02/2017 10:06:26 AM,
1426,100 Block MAIN ST,17JC1245,MONA,,,09/23/2017 10:06:29 AM,Wednesday,23,09/20/2017 11:09:01 PM,Description: Citizen Assist,820007999,CITIZEN ASSIST,39.8176,"{'type': 'Point', 'coordinates': [-111.855, 39.8176]}",-111.855,Community Policing,UT,10/03/2017 11:20:21 AM,
1427,300 Block E 100 NORTH ST,17JC1249,MONA,,,09/25/2017 10:06:22 AM,Friday,12,09/22/2017 12:09:27 PM,Description: Animal Problem,820174916,ANIMAL PROBLEM,39.8177,"{'type': 'Point', 'coordinates': [-111.848, 39.8177]}",-111.848,Community Policing,UT,10/05/2017 10:06:55 AM,
1428,1 Block LEADVILLE RW,17JC1254,EUREKA,,,09/26/2017 10:06:19 AM,Saturday,8,09/23/2017 08:09:58 AM,Description: Citizen Assist,820249908,CITIZEN ASSIST,39.9565,"{'type': 'Point', 'coordinates': [-112.116, 39.9565]}",-112.116,Community Policing,UT,10/06/2017 10:07:17 AM,
1429,400 Block SHEEP LANE RD,17JC1262,NEPHI,,,09/28/2017 10:06:28 AM,Monday,15,09/25/2017 03:09:01 PM,Description: Citizen Assist,820422037,CITIZEN ASSIST,39.6753,"{'type': 'Point', 'coordinates': [-111.843, 39.6753]}",-111.843,Community Policing,UT,10/08/2017 10:06:21 AM,
1430,217000 Block I15 NB,17JC1276,JUAB CO NEP GR,,,10/08/2017 10:06:20 AM,Thursday,23,09/28/2017 11:09:57 PM,Description: Citizen Assist,821359002,CITIZEN ASSIST,39.6215,"{'type': 'Point', 'coordinates': [-111.905, 39.6215]}",-111.905,Community Policing,UT,10/11/2017 10:07:20 AM,
1431,221000 Block I15 NB,17JC1278,JUAB CO NEP GR,,,10/07/2017 10:06:16 AM,Friday,0,09/29/2017 12:09:16 AM,Description: Traffic Offense,821293294,TRAFFIC OFFENSE,39.666,"{'type': 'Point', 'coordinates': [-111.867, 39.666]}",-111.867,Traffic,UT,10/12/2017 10:06:39 AM,
1432,200 Block MAIN ST,17JC1315,MONA,,,10/10/2017 10:06:25 AM,Saturday,11,10/07/2017 11:10:40 AM,Description: Traffic Accident-Injury,821567200,TRAFFIC ACCIDENT-INJURY,39.8191,"{'type': 'Point', 'coordinates': [-111.855, 39.8191]}",-111.855,Traffic,UT,10/20/2017 10:06:43 AM,
1433,WEISS HWY,17JC1318,LITTLE SAHARA,,,10/11/2017 10:07:10 AM,Saturday,16,10/07/2017 04:10:21 PM,Description: Traffic Accident-Injury,821644452,TRAFFIC ACCIDENT-INJURY,39.7313,"{'type': 'Point', 'coordinates': [-112.275, 39.7313]}",-112.275,Traffic,UT,10/20/2017 10:06:44 AM,
1434,400 Block SHEEP LANE RD,17JC1351,NEPHI,,,10/18/2017 10:06:28 AM,Saturday,23,10/14/2017 11:10:23 PM,Description: Citizen Assist,822576239,CITIZEN ASSIST,39.6753,"{'type': 'Point', 'coordinates': [-111.843, 39.6753]}",-111.843,Community Policing,UT,10/27/2017 10:06:52 AM,
1435,2100 Block MAIN ST,17JC1352,NEPHI,,,10/18/2017 10:06:28 AM,Sunday,10,10/15/2017 10:10:18 AM,Description: Citizen Assist,822576240,CITIZEN ASSIST,39.6779,"{'type': 'Point', 'coordinates': [-111.841, 39.6779]}",-111.841,Community Policing,UT,10/28/2017 10:06:31 AM,
1436,200 Block S 400 EAST ST,17JC1356,LEVAN,,,10/19/2017 10:06:44 AM,Monday,19,10/16/2017 07:10:41 PM,Description: Citizen Assist,822667225,CITIZEN ASSIST,39.5543,"{'type': 'Point', 'coordinates': [-111.856, 39.5543]}",-111.856,Community Policing,UT,10/29/2017 10:06:30 AM,
1437,1 Block LEADVILLE RW,17JC1368,EUREKA,,,10/26/2017 10:06:16 AM,Friday,11,10/20/2017 11:10:54 AM,Description: Citizen Assist,823957038,CITIZEN ASSIST,39.9565,"{'type': 'Point', 'coordinates': [-112.116, 39.9565]}",-112.116,Community Policing,UT,11/02/2017 10:06:21 AM,
1438,230000 Block I15 SB,17JC1372,JUAB CO MON GR,,,10/24/2017 10:09:22 AM,Saturday,1,10/21/2017 01:10:23 AM,Description: Citizen Assist,823462381,CITIZEN ASSIST,39.776,"{'type': 'Point', 'coordinates': [-111.839, 39.776]}",-111.839,Community Policing,UT,11/03/2017 10:06:00 AM,
1439,FOUR MILE,17JC1389,JUAB CO NEP GR,,,10/29/2017 10:06:22 AM,Monday,22,10/23/2017 10:10:50 PM,Description: Citizen Assist,824535368,CITIZEN ASSIST,39.6161,"{'type': 'Point', 'coordinates': [-111.803, 39.6161]}",-111.803,Community Policing,UT,11/05/2017 12:20:24 PM,
1440,400 Block S 200 WEST ST,17JC1392,MONA,,,10/27/2017 10:06:30 AM,Tuesday,10,10/24/2017 10:10:52 AM,Description: Animal Problem,824381072,ANIMAL PROBLEM,39.8094,"{'type': 'Point', 'coordinates': [-111.859, 39.8094]}",-111.859,Community Policing,UT,11/06/2017 11:06:10 AM,
1441,200 Block W 100 NORTH ST,17JC1395,LEVAN,,,10/28/2017 10:06:30 AM,Tuesday,16,10/24/2017 04:10:40 PM,Description: Citizen Assist,824465083,CITIZEN ASSIST,39.5588,"{'type': 'Point', 'coordinates': [-111.868, 39.5588]}",-111.868,Community Policing,UT,11/06/2017 11:06:11 AM,
1442,200 Block SR54,17JC1420,MONA,,,11/01/2017 10:06:23 AM,Sunday,20,10/29/2017 08:10:26 PM,Description: Citizen Assist,824856590,CITIZEN ASSIST,39.821,"{'type': 'Point', 'coordinates': [-111.847, 39.821]}",-111.847,Community Policing,UT,11/11/2017 11:05:55 AM,
1443,200 Block W 100 NORTH ST,17JC1423,LEVAN,,,11/06/2017 11:06:10 AM,Monday,20,10/30/2017 08:10:11 PM,Description: Citizen Assist,825521946,CITIZEN ASSIST,39.5588,"{'type': 'Point', 'coordinates': [-111.868, 39.5588]}",-111.868,Community Policing,UT,11/13/2017 11:00:50 PM,
1444,222000 Block I15 NB,17JC1425,JUAB CO NEP GR,,,11/06/2017 11:06:10 AM,Tuesday,1,10/31/2017 01:10:15 AM,Description: Citizen Assist,825521944,CITIZEN ASSIST,39.6745,"{'type': 'Point', 'coordinates': [-111.85, 39.6745]}",-111.85,Community Policing,UT,11/14/2017 05:01:25 AM,
1445,500 Block MAIN ST,17JC1433,EUREKA,,,11/04/2017 10:06:25 AM,Wednesday,13,11/01/2017 01:11:26 PM,Description: Citizen Dispute,825355139,CITIZEN DISPUTE,39.9585,"{'type': 'Point', 'coordinates': [-112.104, 39.9585]}",-112.104,Community Policing,UT,11/14/2017 01:41:13 PM,
1446,100 Block E 300 SOUTH ST,18JC1297,LEVAN,,,09/15/2018 03:39:11 PM,Monday,7,09/10/2018 07:09:13 AM,Description: Animal Problem,877822320,ANIMAL PROBLEM,39.5531,"{'type': 'Point', 'coordinates': [-111.86, 39.5531]}",-111.86,Community Policing,UT,09/24/2018 04:03:06 AM,
1447,300 Block E 300 SOUTH ST,18JC1303,LEVAN,,,09/14/2018 06:31:43 AM,Tuesday,10,09/11/2018 10:09:31 AM,Description: Animal Problem,877681278,ANIMAL PROBLEM,39.5531,"{'type': 'Point', 'coordinates': [-111.858, 39.5531]}",-111.858,Community Policing,UT,09/24/2018 09:24:02 PM,
1448,2500 Block COW LN,18JC1405,JUAB MONA,,,09/30/2018 07:38:54 PM,Thursday,13,09/27/2018 01:09:58 PM,Description: Traffic Accident-Injury,879497077,TRAFFIC ACCIDENT-INJURY,39.8204,"{'type': 'Point', 'coordinates': [-111.896, 39.8204]}",-111.896,Traffic,UT,10/08/2018 01:35:46 PM,
1449,26000 Block SR28,17JC1442,JUAB CO LEV GR,,,11/06/2017 11:06:10 AM,Friday,8,11/03/2017 08:11:26 AM,Description: Citizen Assist,825521945,CITIZEN ASSIST,39.5031,"{'type': 'Point', 'coordinates': [-111.874, 39.5031]}",-111.874,Community Policing,UT,11/16/2017 11:11:53 AM,
1450,1 Block BURRASTON RD,18JC1406,JUAB MONA,,,10/01/2018 06:50:42 AM,Friday,9,09/28/2018 09:09:05 AM,Description: Animal Problem,879584756,ANIMAL PROBLEM,39.7939,"{'type': 'Point', 'coordinates': [-111.854, 39.7939]}",-111.854,Community Policing,UT,10/11/2018 07:10:48 PM,
1451,800 Block MAIN ST,18JC1230,JUAB MONA,,,09/01/2018 06:41:19 AM,Wednesday,4,08/29/2018 04:08:56 AM,Description: Traffic Accident-Injury,868856186,TRAFFIC ACCIDENT-INJURY,39.8292,"{'type': 'Point', 'coordinates': [-111.854, 39.8292]}",-111.854,Traffic,UT,09/11/2018 06:44:05 PM,
1452,5200 Block SR 132 HWY,18JC1244,JUAB NEPHI,,,09/05/2018 05:44:48 PM,Thursday,22,08/30/2018 10:08:29 PM,Description: Animal Problem,869697936,ANIMAL PROBLEM,39.7181,"{'type': 'Point', 'coordinates': [-111.729, 39.7181]}",-111.729,Community Policing,UT,09/11/2018 06:44:05 PM,
1453,100 Block CENTER ST,18JC1245,LEVAN,,,09/03/2018 06:11:27 AM,Friday,9,08/31/2018 09:08:04 AM,Description: Criminal Mischief,869036408,CRIMINAL MISCHIEF,39.5574,"{'type': 'Point', 'coordinates': [-111.861, 39.5574]}",-111.861,Other,UT,09/11/2018 06:44:05 PM,
1454,100 Block N 100 WEST ST,19JC0078,MONA,,,01/26/2019 12:57:06 AM,Thursday,19,01/17/2019 07:01:31 PM,Description: Animal Problem,903213990,ANIMAL PROBLEM,39.8179,"{'type': 'Point', 'coordinates': [-111.857, 39.8179]}",-111.857,Community Policing,UT,01/31/2019 06:16:31 AM,
1455,700 Block MAIN ST,18JC1310,NEPHI,,,09/15/2018 06:16:05 AM,Wednesday,17,09/12/2018 05:09:59 PM,Description: Citizen Assist,877793736,CITIZEN ASSIST,39.6982,"{'type': 'Point', 'coordinates': [-111.836, 39.6982]}",-111.836,Community Policing,UT,09/26/2018 12:04:03 AM,
1456,1500 Block MAIN ST,18JC1705,NEPHI,,,12/02/2018 07:58:07 AM,Thursday,20,11/29/2018 08:11:16 PM,Description: Citizen Assist,892204716,CITIZEN ASSIST,39.6852,"{'type': 'Point', 'coordinates': [-111.838, 39.6852]}",-111.838,Community Policing,UT,12/10/2018 05:56:36 AM,
